"","Exp","Dist","Dia","Turno","Long","Lat","TipVeh","Sexo","Edad","TipPer","Vict","gravedad","TipAcc"
"11907","2018S009393    ","Eixample","Diumenge","Matí",2.172769,41.403676,"Motocicleta","Dona",42,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11908","2018S009394    ","Sarrià-Sant Gervasi","Diumenge","Tarda",2.134762,41.413287,"Cotxe","Home",73,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11909","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Home",16,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11910","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Home",16,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11911","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Dona",55,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11912","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Dona",55,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11913","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Home",5,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11914","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Home",5,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11915","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Home",45,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11916","2018S009395    ","Sant Martí","Diumenge","Tarda",2.191388,41.393105,"Cotxe","Home",45,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11917","2018S009396    ","Eixample","Diumenge","Tarda",2.1616,41.394818,"Motocicleta","Dona",47,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11918","2018S009397    ","Sant Martí","Diumenge","Tarda",2.196964,41.416238,"Motocicleta","Home",34,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"11919","2018S009398    ","Sant Andreu","Diumenge","Tarda",2.205832,41.444009,"Cotxe","Home",52,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11920","2018S009399    ","Eixample","Diumenge","Nit",2.168217,41.398713,"Cotxe","Dona",86,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11921","2018S009400    ","Ciutat Vella","Diumenge","Nit",2.170744,41.377499,"Cotxe","Home",52,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11922","2018S009401    ","Eixample","Dilluns","Nit",2.169896,41.390642,"Motocicleta","Dona",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11923","2018S009402    ","Eixample","Dilluns","Nit",2.169896,41.390642,"Cotxe","Home",73,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11924","2018S009402    ","Eixample","Dilluns","Nit",2.169896,41.390642,"Cotxe","Home",48,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11925","2018S009403    ","Sants-Montjuïc","Dilluns","Matí",2.145506,41.347798,"Motocicleta","Home",42,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Abast"
"11926","2018S009404    ","Eixample","Dilluns","Matí",2.147159,41.38053,"Motocicleta","Home",40,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11927","2018S009404    ","Eixample","Dilluns","Matí",2.147159,41.38053,"Motocicleta","Home",14,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11928","2018S009405    ","Eixample","Dilluns","Matí",2.156297,41.380433,"Cotxe","Dona",37,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11929","2018S009406    ","Horta-Guinardó","Dilluns","Matí",2.141889,41.423759,"Motocicleta","Dona",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11930","2018S009407    ","Eixample","Dilluns","Matí",2.177335,41.393866,"Motocicleta","Home",60,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11931","2018S009408    ","Les Corts","Dilluns","Matí",2.128101,41.382378,"Bicicleta","Dona",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11932","2018S009409    ","Eixample","Dilluns","Matí",2.175428,41.400076,"Motocicleta","Home",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11933","2018S009410    ","Sarrià-Sant Gervasi","Dilluns","Matí",2.096172,41.420583,"Motocicleta","Home",58,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11934","2018S009411    ","Les Corts","Dilluns","Matí",2.142968,41.38766,"Motocicleta","Dona",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11935","2018S009411    ","Les Corts","Dilluns","Matí",2.142968,41.38766,"Motocicleta","Home",19,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11936","2018S009412    ","Horta-Guinardó","Dilluns","Matí",2.153687,41.425584,"Autobús","Home",75,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11937","2018S009413    ","Eixample","Dilluns","Matí",2.15868,41.38033,"Motocicleta","Home",58,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11938","2018S009414    ","Eixample","Dilluns","Tarda",2.167963,41.388858,"Motocicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11939","2018S009416    ","Les Corts","Dilluns","Tarda",2.113353,41.384395,"Motocicleta","Dona",48,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11940","2018S009417    ","Nou Barris","Dilluns","Tarda",2.173479,41.433042,"Cotxe","Dona",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11941","2018S009417    ","Nou Barris","Dilluns","Tarda",2.173479,41.433042,"Motocicleta","Home",32,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Abast"
"11942","2018S009417    ","Nou Barris","Dilluns","Tarda",2.173479,41.433042,"Furgoneta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11943","2018S009418    ","Eixample","Dilluns","Tarda",2.169442,41.388075,"Motocicleta","Dona",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"11944","2018S009419    ","Les Corts","Dilluns","Tarda",2.126554,41.387667,"Motocicleta","Dona",24,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11945","2018S009420    ","Eixample","Dilluns","Tarda",2.160154,41.3852,"Motocicleta","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11946","2018S009421    ","Nou Barris","Dilluns","Tarda",2.177053,41.426912,"Motocicleta","Home",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11947","2018S009421    ","Nou Barris","Dilluns","Tarda",2.177053,41.426912,"Motocicleta","Home",67,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11948","2018S009422    ","Eixample","Dilluns","Tarda",2.14398,41.386192,"Motocicleta","Home",39,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"11949","2018S009422    ","Eixample","Dilluns","Tarda",2.14398,41.386192,"Motocicleta","Dona",42,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11950","2018S009423    ","Eixample","Dilluns","Tarda",2.157717,41.393726,"Cotxe","Dona",76,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11951","2018S009424    ","Eixample","Dilluns","Tarda",2.16483,41.397857,"Motocicleta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11952","2018S009425    ","Eixample","Dilluns","Tarda",2.176692,41.40444,"Motocicleta","Dona",29,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11953","2018S009425    ","Eixample","Dilluns","Tarda",2.176692,41.40444,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11954","2018S009426    ","Les Corts","Dilluns","Tarda",2.128211,41.388399,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11955","2018S009427    ","Eixample","Dilluns","Tarda",2.146212,41.393171,"Bicicleta","Dona",69,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11956","2018S009428    ","Eixample","Dilluns","Tarda",2.174749,41.389544,"Motocicleta","Home",38,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"11957","2018S009428    ","Eixample","Dilluns","Tarda",2.174749,41.389544,"Motocicleta","Home",38,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"11958","2018S009429    ","Sants-Montjuïc","Dilluns","Matí",2.113426,41.33218,"Altres","Dona",36,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11959","2018S009430    ","Sant Martí","Dilluns","Tarda",2.17583,41.412174,"Cotxe","Home",45,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11960","2018S009431    ","Sant Martí","Dilluns","Tarda",2.197392,41.388013,"Motocicleta","Home",18,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11961","2018S009432    ","Sant Andreu","Dilluns","Tarda",2.18866,41.423055,"Motocicleta","Dona",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11962","2018S009432    ","Sant Andreu","Dilluns","Tarda",2.18866,41.423055,"Motocicleta","Dona",41,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11963","2018S009433    ","Sant Andreu","Dimarts","Nit",2.2018,41.392004,"Furgoneta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"11964","2018S009434    ","Eixample","Dimarts","Matí",2.17667,41.401302,"Motocicleta","Dona",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11965","2018S009435    ","Eixample","Dimarts","Matí",2.166376,41.393276,"Motocicleta","Dona",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11966","2018S009436    ","Sarrià-Sant Gervasi","Dimarts","Matí",2.134762,41.413287,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11967","2018S009437    ","Sant Andreu","Dimarts","Matí",2.185672,41.419629,"Motocicleta","Home",42,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11968","2018S009439    ","Eixample","Dimarts","Matí",2.144042,41.390311,"Motocicleta","Dona",61,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11969","2018S009439    ","Eixample","Dimarts","Matí",2.144042,41.390311,"Motocicleta","Home",35,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11970","2018S009440    ","Les Corts","Dimarts","Matí",2.132709,41.390263,"Motocicleta","Home",51,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11971","2018S009441    ","Sant Martí","Dimarts","Matí",2.18995,41.390962,"Motocicleta","Dona",24,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"11972","2018S009442    ","Nou Barris","Dijous","Tarda",2.184022,41.439397,"Cotxe","Home",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11973","2018S009443    ","Les Corts","Dimarts","Tarda",2.114935,41.393192,"Motocicleta","Home",23,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11974","2018S009444    ","Sants-Montjuïc","Dimarts","Matí",2.142907,41.380251,"Autobús","Dona",67,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11975","2018S009445    ","Sant Martí","Dimarts","Tarda",2.188084,41.404624,"Motocicleta","Dona",46,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11976","2018S009445    ","Sant Martí","Dimarts","Tarda",2.188084,41.404624,"Cotxe","Dona",32,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11977","2018S009446    ","Sarrià-Sant Gervasi","Dimarts","Tarda",2.125675,41.408795,"Motocicleta","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11978","2018S009447    ","Les Corts","Dimarts","Tarda",2.129917,41.39251,"Motocicleta","Home",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11979","2018S009450    ","Eixample","Dimarts","Tarda",2.179047,41.395634,"Autobús","Home",83,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11980","2018S009450    ","Eixample","Dimarts","Tarda",2.179047,41.395634,"Autobús","Dona",83,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"11981","2018S009451    ","Eixample","Dimarts","Tarda",2.169896,41.390642,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11982","2018S009452    ","Eixample","Dimarts","Tarda",2.163113,41.390634,"Furgoneta","Home",41,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11983","2018S009452    ","Eixample","Dimarts","Tarda",2.163113,41.390634,"Furgoneta","Home",41,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11984","2018S009453    ","Nou Barris","Dilluns","Tarda",2.180438,41.436437,"Bicicleta","Home",48,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11985","2018S009454    ","Sant Martí","Dimarts","Tarda",2.195592,41.413876,"Motocicleta","Dona",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11986","2018S009455    ","Sant Martí","Dimarts","Tarda",2.19811,41.418821,"Motocicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11987","2018S009456    ","Sant Martí","Dimarts","Tarda",2.201731,41.409239,"Motocicleta","Dona",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"11988","2018S009457    ","Sarrià-Sant Gervasi","Dimarts","Tarda",2.132704,41.406342,"Motocicleta","Home",19,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"11989","2018S009458    ","Les Corts","Dimarts","Tarda",2.144985,41.392861,"Motocicleta","Dona",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11990","2018S009459    ","Gràcia","Dimarts","Tarda",2.151557,41.408101,"Motocicleta","Dona",53,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"11991","2018S009461    ","Horta-Guinardó","Dimarts","Tarda",2.153769,41.438523,"Motocicleta","Home",27,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"11992","2018S009461    ","Horta-Guinardó","Dimarts","Tarda",2.153769,41.438523,"Motocicleta","Dona",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"11993","2018S009462    ","Eixample","Dimarts","Nit",2.175121,41.398762,"Motocicleta","Home",29,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11994","2018S009462    ","Eixample","Dimarts","Nit",2.175121,41.398762,"Motocicleta","Dona",33,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11995","2018S009463    ","Sarrià-Sant Gervasi","Dimecres","Matí",2.151307,41.394459,"Cotxe","Home",56,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11996","2018S009463    ","Sarrià-Sant Gervasi","Dimecres","Matí",2.151307,41.394459,"Cotxe","Home",40,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"11997","2018S009464    ","Horta-Guinardó","Dimecres","Matí",2.180258,41.420942,"Motocicleta","Dona",42,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"11998","2018S009465    ","Eixample","Dimecres","Matí",2.162979,41.395876,"Bicicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"11999","2018S009465    ","Eixample","Dimecres","Matí",2.162979,41.395876,"Bicicleta","Home",77,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"12000","2018S009466    ","Sant Martí","Dimarts","Tarda",2.189102,41.391444,"Motocicleta","Home",40,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"12001","2018S009467    ","Eixample","Dimecres","Matí",2.150532,41.379673,"Motocicleta","Dona",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"12002","2018S009468    ","Les Corts","Dimecres","Matí",2.12536,41.387806,"Furgoneta","Home",50,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"12003","2018S009469    ","Sant Andreu","Dimecres","Matí",2.191814,41.422665,"Autobús","Dona",96,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"12004","2018S009471    ","Nou Barris","Dimecres","Matí",2.178101,41.437904,"Motocicleta","Dona",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"12005","2018S009472    ","Sarrià-Sant Gervasi","Dimecres","Matí",2.120314,41.39529,"Motocicleta","Dona",55,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"12006","2018S009473    ","Sant Martí","Dimecres","Matí",2.196556,41.387084,"Cotxe","Dona",52,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"12007","2018S009474    ","Sants-Montjuïc","Dimecres","Matí",2.149901,41.359762,"Cotxe","Dona",37,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"12008","2018S009475    ","Nou Barris","Dimecres","Tarda",2.17976,41.431393,"Cotxe","Dona",19,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"12009","2018S009476    ","Eixample","Dimecres","Tarda",2.154711,41.395317,"Motocicleta","Home",21,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
